"PathwayName"	"DataBase"	"SignatureSize"	"PathwaySize"	"Overlap"	"Pvalue"	"Qvalue"	"OverlapGenes"
"GSE17721_CTRL_VS_POLYIC_24H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 186"	" 34"	"1.647716e-06"	"4.756614e-05"	"PDCL EBP CUL4B HPRT1 SSR4 WBP5 S100A1 CASP6 GTF2B TMEM38B FAF1 PARK7 ATP5I HSCB MEF2A MRPL48 RPS15A FUCA2 MYOZ1 ADK RNASE4 NEDD8 PES1 PNO1 ACOT13 DLD BCAP29 COX16 SQLE CCDC58 CENPQ NDUFV2 MATR3 TNFAIP8"
"GSE17721_CTRL_VS_POLYIC_24H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 175"	" 14"	"4.340269e-01"	"7.192647e-01"	"COPS5 RNF149 FRRS1 CCBL2 PSMC2 G3BP2 FABP7 FAM192A ESD PSMA4 UGP2 FBXW11 SPAG7 SPTLC2"
"GSE17721_CTRL_VS_PAM3CSK4_0.5H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 187"	" 17"	"2.430950e-01"	"5.289747e-01"	"PSMB7 FKBP7 GNAI3 TBPL1 SNRPD3 PFKL ASH2L ZNF14 VPS35 SEC61G IREB2 MDH1 FBXW11 BAIAP2 DLD INO80C CAMK2A"
"GSE17721_CTRL_VS_PAM3CSK4_0.5H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 179"	" 16"	"2.688457e-01"	"5.640506e-01"	"MRPL30 SOAT1 MKKS RPL39 HPRT1 OLFML3 ADH5 PSMB2 CTSG STX8 SPAG7 MIEN1 CXCL14 TRPS1 LGALS1 RBX1"
"GSE17721_CTRL_VS_PAM3CSK4_1H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 178"	" 29"	"7.885267e-05"	"1.318520e-03"	"CCDC115 YME1L1 FKBP7 ZBTB33 CETN2 SLC6A8 WBP5 S100A1 THEM4 RAP1A CASP6 CCBL2 PPP1R8 CYP51A1 HSCB DENR MRPL48 CD164 ASAH1 RNASE4 SC5DL ATP5L ACAT1 PHF23 TMEM199 SAP30BP C14orf1 PARL FKBPL"
"GSE17721_CTRL_VS_PAM3CSK4_1H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 173"	" 13"	"5.273309e-01"	"7.982352e-01"	"CTTNBP2NL GTF2B GRHPR ERRFI1 PDGFRA ART3 GLIPR1 CLN5 C11orf71 DIXDC1 NDEL1 IL10RB CDKN1A"
"GSE17721_CTRL_VS_PAM3CSK4_2H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 185"	" 11"	"8.173404e-01"	"9.581694e-01"	"NUF2 ZMAT3 TMEM51 G3BP2 RPS15A DDT ACAT1 FAIM MRPS23 TMEM106A ACER1"
"GSE17721_CTRL_VS_PAM3CSK4_2H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 178"	" 14"	"4.607571e-01"	"7.407943e-01"	"GRHPR SLC31A1 CYP51A1 PILRA WWOX COL12A1 LIF IGFBP3 MMD SERPINA12 SLC38A4 SAMSN1 STARD4 SYT7"
"GSE17721_CTRL_VS_PAM3CSK4_4H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 183"	" 17"	"2.156521e-01"	"4.955100e-01"	"SLAMF9 TMEM141 RAP1A SARS FAF1 APOC2 GDPD3 PLEKHA1 ACADSB HSBP1 WDR61 CCNG1 GALC C14orf159 CCDC58 MRPL11 IFIT2"
"GSE17721_CTRL_VS_PAM3CSK4_4H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 176"	" 14"	"4.429445e-01"	"7.273465e-01"	"COPS5 MKKS FDPS GSTM1 BTF3L4 CYP51A1 ABCC8 MEF2A CHDH NDEL1 NAMPT PSMA6 SNTB1 STARD4"
"GSE17721_CTRL_VS_PAM3CSK4_6H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 189"	" 19"	"1.233289e-01"	"3.572043e-01"	"CD99L2 ABCB7 PRPS2 C1orf54 FAF1 TMEM51 G3BP2 FRMD4B RPS15A HPGD MDP1 USP3 MDH1 CCNG1 MMD TAF9 HMGCS1 C14orf159 RPS14"
"GSE17721_CTRL_VS_PAM3CSK4_6H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 173"	" 33"	"8.228465e-07"	"2.543344e-05"	"COPS5 TCEB1 MOB4 PSMB7 EMD GTF2B SLC31A1 MRPL20 CYP51A1 PITPNB CCT6A ASNS POP4 RAB32 LTV1 ABCE1 NIP7 NUPL1 ESD CLN5 SEC61G PAFAH1B2 GAL3ST1 EML6 EEF1E1 FOXD1 PSMA6 PGF SAMSN1 CDKN1A SRSF7 TNFAIP8 ELAC1"
"GSE17721_CTRL_VS_PAM3CSK4_8H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 182"	" 27"	"6.296372e-04"	"7.403227e-03"	"RAMP1 CUL4B SSR4 MPP1 ABCB7 RAP1A NDUFS5 AKR1B10 NDUFC2 PLEKHA1 DDIT4 FRG1 SLC25A4 THOC7 UBE2E1 CHCHD1 ACAT1 FAM96A PRPSAP2 FAM195B NQO2 OXR1 COMT BDH1 FAM162A STARD4 GRK5"
"GSE17721_CTRL_VS_PAM3CSK4_8H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 177"	" 20"	"4.556212e-02"	"1.884055e-01"	"LAMB3 CHTOP RUSC2 TMEM38B SLC2A1 YARS SERPINE1 ASNS CLEC5A CHMP2A GTF2E2 PSMD6 DPYSL2 C11orf71 FBXW11 PSMA2 TBCA SERPINA12 RAI14 IL10RB"
"GSE17721_CTRL_VS_PAM3CSK4_12H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 183"	" 22"	"2.099102e-02"	"1.090535e-01"	"BCAP31 SSR4 RNF13 FAM198B PPIH HSCB AKR1B10 FUCA2 CD164 SLC25A4 FAM192A WWOX ADK FDFT1 MDH1 MMD NQO2 HMGCS1 GALC OXR1 BDH1 CENPQ"
"GSE17721_CTRL_VS_PAM3CSK4_12H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 181"	" 24"	"5.264540e-03"	"3.948405e-02"	"TCEB1 MOB4 PDE6D P2RX3 BFSP1 PMVK SLC31A1 LEPR PSMB2 YARS DENR CHMP2A PSMC4 RAB32 SFRP1 SLC18A1 ESD RBM7 C11orf71 PSMA4 PNO1 FBXW11 IGF2BP1 NAMPT"
"GSE17721_CTRL_VS_PAM3CSK4_24H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 188"	" 26"	"2.202368e-03"	"1.989446e-02"	"RAMP1 CNIH4 RENBP FAM198B S100A1 SLC44A3 TMEM51 TNNT1 APOC2 MEF2A RPS3 MRPL48 RRAS2 RPS15A CD164 TMEM106A GDI2 CLTB HMGCS1 C14orf1 RPL30 OXR1 STARD4 LIPA IFIT2 GRK5"
"GSE17721_CTRL_VS_PAM3CSK4_24H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 183"	" 26"	"1.479780e-03"	"1.471365e-02"	"P2RX3 MKKS EIF6 TAF13 GTF2B RUSC2 SLC31A1 MRPL20 PSMC4 PSENEN FABP7 SNRPD3 ORMDL2 NIP7 METTL6 CWC15 PPIB MRAS LIF UGP2 IGF2BP1 FOXD1 NAMPT POLR2H SAMSN1 MRPL11"
"GSE17721_CTRL_VS_CPG_0.5H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 192"	" 20"	"9.057050e-02"	"2.923478e-01"	"ABCB7 EXTL2 PTPLAD2 TMEM165 ARPC3 PLEKHA1 IFNGR1 SERINC1 GOLGA7 ASAH1 SNAPC5 FBXW11 PTTG1 ABCC3 PSMD12 UQCRB CRIPT ZNF24 POLR2D MRPL11"
"GSE17721_CTRL_VS_CPG_0.5H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 180"	" 19"	"8.573754e-02"	"2.818011e-01"	"RPL39 RRAGD HES2 ABCF2 MRPL1 AIMP2 ACADSB SFRP1 GLRA3 RPS25 REL CDR2L KCTD17 NDUFB10 CDKN1A CDC25C SRA1 FKBP2 OTUB1"
"GSE17721_CTRL_VS_CPG_1H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 182"	" 15"	"3.891974e-01"	"6.857315e-01"	"WDR12 ZBTB33 HPRT1 ABCB7 MOSPD2 PEX2 GOLGA7 MDP1 IREB2 PES1 TTC1 PRPSAP2 EIF4A1 CENPQ VAPA"
"GSE17721_CTRL_VS_CPG_1H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 170"	"  7"	"9.677182e-01"	"1.000000e+00"	"GTF2B PDGFRA ART3 SHISA2 RBM7 SAMSN1 CDKN1A"
"GSE17721_CTRL_VS_CPG_2H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 185"	" 18"	"1.591268e-01"	"4.147597e-01"	"NDUFB11 MPP1 CASP6 TMEM51 HSCB NDUFC2 PLEKHA1 SLC25A4 TMEM192 RNASE4 PEMT CCDC127 POC5 BCAP29 COMT BDH1 ELAC1 COL17A1"
"GSE17721_CTRL_VS_CPG_2H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 182"	" 15"	"3.891974e-01"	"6.857315e-01"	"PDCL3 RNF149 TNNT2 CACNA1B RPL39 PDLIM5 SERPINE1 DLG2 PPIB LIF FBXW11 IGF2BP1 PSMA6 SAMSN1 SRSF7"
"GSE17721_CTRL_VS_CPG_4H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 187"	" 20"	"7.319648e-02"	"2.549587e-01"	"SLAMF9 BCAP31 FAM198B C1orf54 RAP1A ADH5 FBLIM1 TMEM51 PLEKHA1 NUP43 SLC25A4 RNASE4 SLC7A7 CIDEB ACAT1 MRAS CCNG1 NPC2 BDH1 MATR3"
"GSE17721_CTRL_VS_CPG_4H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 186"	" 20"	"7.001441e-02"	"2.489763e-01"	"TCEB1 CHTOP RUSC2 PRPF38A G3BP2 CHMP2A KATNA1 SFRP1 CLN5 MYD88 FBXW11 SPAG7 NID1 PSMA2 NAMPT SPTLC2 SAMSN1 IL10RB MS4A6A CUTC"
"GSE17721_CTRL_VS_CPG_6H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 185"	" 26"	"1.739570e-03"	"1.664765e-02"	"RAMP1 EBP CUL4B CETN2 SSR4 FDPS C1orf54 SARS FRRS1 PARK7 NDUFC2 RPS15A PLEKHA1 COL6A1 SLC25A4 MYOZ1 ADK SLC7A7 SELM TAX1BP3 MMD MIEN1 GDI2 COX16 BDH1 AVPI1"
"GSE17721_CTRL_VS_CPG_6H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 181"	" 15"	"3.806385e-01"	"6.746330e-01"	"TIPARP SLC31A1 PRPF38A G3BP2 ASNS PSMC4 ABCC8 DDX39A METTL6 RAP2A PAFAH1B2 PSMA4 PNO1 MORC3 ADRB1"
"GSE17721_CTRL_VS_CPG_8H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 188"	" 23"	"1.570096e-02"	"8.852129e-02"	"SEPT2 METTL18 EBP UXT MOSPD2 PRPS2 FDPS C1orf54 TMEM51 CYP51A1 PLEKHA1 RNASE4 MDP1 CIDEB SC5DL ACAT1 SNX14 MRPL3 MRPS23 NQO2 C14orf159 FAM162A CDC25C"
"GSE17721_CTRL_VS_CPG_8H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 183"	" 13"	"6.139447e-01"	"8.623690e-01"	"TCEB1 PRPF38A YARS GTF2E2 CHDH RAP2A PSMA2 EEF1E1 SAMSN1 MORC3 CYP1B1 ETF1 CUTC"
"GSE17721_CTRL_VS_CPG_12H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 181"	" 24"	"5.264540e-03"	"3.948405e-02"	"NDUFB3 NUF2 GALK2 CETN2 FDPS RBBP4 TMEM51 PARK7 RPS3 MRPL48 C6orf203 PARD6A ADK MDP1 CIDEB ATP5L ACAT1 C1D MDH1 ABCC3 ACOT13 GALC MRPL11 LIPA"
"GSE17721_CTRL_VS_CPG_12H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 177"	" 20"	"4.556212e-02"	"1.884055e-01"	"TCEB1 COL4A4 PSMB7 SLC6A8 GTF2B SLC31A1 YARS RAB32 CCDC53 NIP7 PSMD6 RBM7 PSMA4 MYD88 PNO1 TTC1 IGF2BP1 PSMA2 EEF1E1 RAI14"
"GSE17721_CTRL_VS_CPG_24H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 186"	" 11"	"8.228203e-01"	"9.603624e-01"	"IDH1 AIM2 HAUS2 GALK2 ABCB7 HSD17B10 FUCA2 FRG1 FZD2 KCNJ2 GRAMD3"
"GSE17721_CTRL_VS_CPG_24H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 178"	" 24"	"4.233099e-03"	"3.347102e-02"	"TCEB1 LY96 TXNDC9 MOB4 RAB14 NEK6 TNFAIP6 PEX2 ZNF639 OLFML3 YARS TBCB TUB RPF2 SPRY2 PAFAH1B2 PNPT1 SAR1B ZCCHC10 YWHAE TMEM167A PGF POLR2K TCP1"
"GSE17721_CTRL_VS_GARDIQUIMOD_0.5H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 185"	" 15"	"4.149848e-01"	"7.037149e-01"	"VAMP4 FKBP7 PLS3 CSDE1 ALG14 TMEM38B TLR1 PITPNB MRPL42 SNX14 BAIAP2 SPTLC2 SQLE ACER1 GRK5"
"GSE17721_CTRL_VS_GARDIQUIMOD_0.5H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 176"	" 18"	"1.135401e-01"	"3.420456e-01"	"TCEB1 NDUFB11 FABP5 PMVK MRPL20 ACADSB GLIPR1 SLC18A1 SUGT1 RNF7 FLT4 SAR1B TBCA FOXD1 RPL30 IL10RB CDKN1A RBX1"
"GSE17721_CTRL_VS_GARDIQUIMOD_1H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 177"	" 12"	"6.712038e-01"	"8.955237e-01"	"CCDC115 MRPL30 UXT COMMD2 SARS ADH5 LEPR P2RX4 COPS6 GDPD3 HPGD PHF23"
"GSE17721_CTRL_VS_GARDIQUIMOD_1H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 175"	" 15"	"3.299684e-01"	"6.339372e-01"	"TLR5 CETN2 SCHIP1 BTF3L4 ERRFI1 ART3 FRMD4B NDUFA12 RAP2A C1D PRPSAP2 TRPS1 LSG1 FAM162A COL17A1"
"GSE17721_CTRL_VS_GARDIQUIMOD_2H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 181"	" 19"	"8.949106e-02"	"2.902413e-01"	"TCEB1 NDUFB11 RPL39 DLG3 DIAPH2 CASP6 SLC2A1 PSMC2 PLAC8 COPS6 AIMP2 CSTB COMMD4 PES1 TAX1BP3 ACOT13 POLR2H C19orf70 IFIT2"
"GSE17721_CTRL_VS_GARDIQUIMOD_2H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 180"	" 19"	"8.573754e-02"	"2.818011e-01"	"YME1L1 OLFML3 CLEC5A MEF2A RAB32 SERINC1 HAL GOLGA7 ADK SC5DL RBM7 GAL3ST1 NDEL1 DLD NTAN1 SAMSN1 INO80C ETF1 SMAD2"
"GSE17721_CTRL_VS_GARDIQUIMOD_4H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 187"	" 21"	"4.486096e-02"	"1.881117e-01"	"LAMB3 FKBP7 GALK2 CD99L2 CETN2 ABCB7 FAM198B PRPF3 RBBP4 FBLIM1 CRCP PLEKHA1 RNASE4 SLC7A7 MDP1 SNX1 C1D UGP2 NME2 GALC C14orf159"
"GSE17721_CTRL_VS_GARDIQUIMOD_4H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 178"	" 19"	"7.854439e-02"	"2.683929e-01"	"RNF149 BLZF1 CACNA1B PLS3 CSDE1 RUSC2 DENR SERPINE1 MEF2A KATNA1 HPGD MYOZ1 PSMC6 SHISA2 IGF2BP1 NID1 PSMA3 IL10RB SMAD2"
"GSE17721_CTRL_VS_GARDIQUIMOD_6H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 187"	" 23"	"1.478194e-02"	"8.506393e-02"	"NUF2 IER5L GALK2 MRPL47 C1orf54 FRMD4B RPS3 FABP7 DDIT4 ACTR6 ORMDL2 MYOZ1 CXCR5 WDR61 SNX1 C1D MDH1 BAIAP2 GDI2 ACOT13 TAF9 HMGCS1 RPL30"
"GSE17721_CTRL_VS_GARDIQUIMOD_6H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 182"	" 19"	"9.334988e-02"	"2.995812e-01"	"PDCL3 MOB4 PDE6D MKKS OSTC SLC31A1 YARS DENR PSMD6 ESD RAP2A FBXW11 TTC1 FLT4 NDEL1 IGF2BP1 RAI14 SAMSN1 MORC3"
"GSE17721_CTRL_VS_GARDIQUIMOD_8H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 187"	" 26"	"2.037622e-03"	"1.898059e-02"	"METTL18 EBP RAP1A FRRS1 FAM167B PARK7 CYP51A1 P2RX4 AKR1B10 MRPL48 FUCA2 DDT MRPL42 ADK SLC7A7 SPRY2 SNX14 PES1 SAR1B SAP30BP NQO2 TAF9 GALC CENPQ STARD4 MRPL11"
"GSE17721_CTRL_VS_GARDIQUIMOD_8H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 184"	" 17"	"2.223779e-01"	"5.045237e-01"	"RNF149 BLZF1 DIAPH2 CSDE1 CCBL2 PLEKHF2 RUSC2 PADI3 DENR CHMP2A ESD CLN5 LIF FBXW11 IGF2BP1 SAMSN1 IFIT2"
"GSE17721_CTRL_VS_GARDIQUIMOD_12H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 182"	" 28"	"2.795699e-04"	"3.866595e-03"	"CCDC115 VAMP4 CNIH4 PEX2 MRPL47 FAM198B S100A1 FRRS1 CASP6 TMEM51 ANXA3 TNNT1 APOC2 SAAL1 FUCA2 MRPL42 SLC25A4 PARD6A WWOX RNASE4 SC5DL SPG21 SNX14 CCNG1 BAIAP2 MBIP STARD4 NDUFA2"
"GSE17721_CTRL_VS_GARDIQUIMOD_12H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 181"	" 22"	"1.866484e-02"	"1.003327e-01"	"TCEB1 EMD TIPARP CTTNBP2NL CCBL2 CDKN2A LEPR SLC2A1 SERPINE1 ASNS METTL6 ESD PSMA4 MRAS MYD88 YKT6 FBXW11 TMEM199 SPTLC2 CCT8 CDKN1A IFIT2"
"GSE17721_CTRL_VS_GARDIQUIMOD_24H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 183"	" 27"	"6.878586e-04"	"7.972907e-03"	"PRDX6 TMEM141 ABCB7 SLC44A3 LAMTOR3 CYP51A1 MVK P2RX4 FRMD4B RPS3 CD164 MRPL42 CHDH CIDEB ACAT1 COMMD4 SNX14 TAX1BP3 G6PC NQO2 DTNBP1 ERBB2IP HMGCS1 GALC C14orf159 POLR1C STARD4"
"GSE17721_CTRL_VS_GARDIQUIMOD_24H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 181"	" 17"	"2.024855e-01"	"4.768950e-01"	"MOB4 PFDN2 PSMB7 PRPF3 CSDE1 PSMC4 NUP43 RAB32 GTF2E2 ABCE1 METTL6 RAP2A FBXW11 DERL2 TMEM199 PSMA2 SRSF7"
"GSE17721_LPS_VS_POLYIC_0.5H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 185"	" 12"	"7.309331e-01"	"9.272070e-01"	"MOB4 NEK6 GALK2 BCAP31 MRPL1 MVK FUCA2 NUP37 MRPL42 GOLGA7 NUPL1 HNRNPK"
"GSE17721_LPS_VS_POLYIC_0.5H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 180"	" 24"	"4.899721e-03"	"3.725005e-02"	"TCEB1 TXNDC9 PFDN2 TNFAIP6 MPP1 ZNF639 OLFML3 YARS TOMM7 P2RX4 TBCB TUB RPF2 SNRPD3 ORMDL2 SELK PAFAH1B2 RPS27L YKT6 PNPT1 PANK3 YWHAE PGF PSMB1"
"GSE17721_LPS_VS_POLYIC_1H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 183"	" 23"	"1.152493e-02"	"7.138922e-02"	"GALK2 TCEAL8 SERP1 TIPARP C1orf54 ALG14 NDUFB6 POLR1E YARS ERRFI1 LTV1 ARL1 THOC7 SELK FDFT1 RNF7 ICT1 NQO2 DLD KDELR3 CDKN1A ATL2 CAMK2A"
"GSE17721_LPS_VS_POLYIC_1H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 182"	"  7"	"9.817393e-01"	"1.000000e+00"	"COL4A4 DIAPH2 HSD17B11 PKIB RNF185 SNTB1 FKBPL"
"GSE17721_LPS_VS_POLYIC_2H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 186"	" 23"	"1.390623e-02"	"8.120816e-02"	"LY96 EMD HCCS UFM1 S100A1 LPAR1 SLC31A1 TNFSF8 DNAJB6 TLR1 TLR6 DENR SERPINE1 LTV1 RAP1B ANG FDFT1 RBM7 GAS7 MMD IDI1 SCUBE1 EGR1"
"GSE17721_LPS_VS_POLYIC_2H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 190"	" 20"	"8.332550e-02"	"2.757243e-01"	"GLRX2 MRPS14 CD244 SPINT1 MAFB NUDT2 FAF1 TMEM51 RAN NUP37 GOT2 MED4 THYN1 IREB2 C1D PNPT1 COPS3 MORC3 POLR2D SRP19"
"GSE17721_LPS_VS_POLYIC_4H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 183"	" 15"	"3.977776e-01"	"6.938575e-01"	"LY96 EIF1AX CCT3 SMU1 LPAR1 PILRA PSMC4 LTV1 SNRPD3 RAP1B FAM96B PSMD6 ZCCHC10 GAS7 SPTLC2"
"GSE17721_LPS_VS_POLYIC_4H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 188"	" 24"	"8.502011e-03"	"5.600895e-02"	"MRPL41 TMEM141 STOM TIMM8A PRPS1 FRRS1 EIF3I TRIAP1 MRPS33 CLEC5A LDHA CD164 PKIB SEPT10 ASH2L STAB1 KPNA2 SF3B14 MRPL40 MEA1 NDUFV2 SRP19 NDUFS8 FAM45A"
"GSE17721_LPS_VS_POLYIC_6H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 182"	" 21"	"3.472237e-02"	"1.567116e-01"	"UBE2W GLA HIAT1 EIF4E GTF2B ATP2A2 COX19 COX6B1 TBPL1 RWDD1 SERINC1 SPRYD4 RAB20 F10 MAK16 MPHOSPH6 TMEM11 NDEL1 PSMA3 MOAP1 TNFAIP8"
"GSE17721_LPS_VS_POLYIC_6H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 185"	" 12"	"7.309331e-01"	"9.272070e-01"	"STOM NSDHL NPR1 ASPH PLEKHF2 PTPLAD2 SCARB2 RPS3 RPS15A ATG5 COMT PSMG1"
"GSE17721_LPS_VS_POLYIC_8H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 185"	" 28"	"3.703121e-04"	"4.832217e-03"	"TCEB1 TNNT2 FCGR2A GSS EIF6 UXT EMD BOLA1 CSDE1 CCBL2 SF3A3 EIF3I ARPC3 CCT6A SNRPD2 SEPHS2 MAK16 MYOZ1 UBL5 PNO1 NOL11 PSMD12 HMGCS1 POLR2K FAM162A PPP1R11 SNRPD1 YIPF5"
"GSE17721_LPS_VS_POLYIC_8H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 189"	" 14"	"5.567945e-01"	"8.206098e-01"	"ALG5 TIPARP ADH5 HS2ST1 FAF1 SCARB2 ASL LAT2 LDHA DNAJC12 ACOT13 AHRR CTAGE5 C14orf159"
"GSE17721_LPS_VS_POLYIC_12H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 186"	" 28"	"4.058802e-04"	"5.202066e-03"	"TMCO1 GSS BOLA1 CSDE1 GSTM1 TAF13 DNAJB6 ARHGAP24 SERPINE1 PILRA PRMT1 TMEM135 EIF4G2 SEPHS2 ECHS1 ARL1 SPRYD4 PSMD6 FDFT1 PES1 PNO1 MIEN1 NOL11 PSMD12 BDH1 RIOK2 STARD4 ASRGL1"
"GSE17721_LPS_VS_POLYIC_12H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 184"	" 12"	"7.238664e-01"	"9.215857e-01"	"STOM DLG3 SAT1 HS2ST1 PRPF38A LAT2 UCHL3 RPS25 PSMA4 CD68 RPS14 LPXN"
"GSE17721_LPS_VS_POLYIC_16H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 186"	" 31"	"3.046003e-05"	"5.908571e-04"	"IDH1 MRPS14 MCTS1 PRPS1 FDPS DCTN3 AURKAIP1 CYP51A1 ATP2A2 COPS6 NUP43 CDC16 GTF2E2 METTL6 SLC7A7 SEC61G FAM96A DRG1 LIF GAS7 BLMH MLX ICT1 CXCL14 LSG1 FKBPL NDUFV2 CRIPT SNRPD1 STARD4 ASRGL1"
"GSE17721_LPS_VS_POLYIC_16H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 182"	" 13"	"6.056068e-01"	"8.564560e-01"	"SAT1 RNF13 ATP6V1G1 PRPF38A SCARB2 MAGI1 PSMB6 TXNDC17 TAX1BP3 MMD SNF8 LGALS1 DCBLD2"
"GSE17721_LPS_VS_POLYIC_24H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 183"	" 36"	"1.285307e-07"	"4.781811e-06"	"MOB4 NIF3L1 FASTKD2 SWI5 RAB14 GSS EBP UFM1 CSDE1 NUDT2 MAGOH EIF3I DNAJB6 TMEM165 HOPX TMEM126A GLRX3 DDT PFKL FAM96B NIP7 SEC61G CYB561D2 CCT4 SNRNP25 DERL2 BLMH KPNA2 NOL11 PSMD12 GTPBP4 PFDN6 FKBPL MRPS18B MRPS18A POLR2G"
"GSE17721_LPS_VS_POLYIC_24H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 178"	" 16"	"2.613304e-01"	"5.521638e-01"	"TNFRSF11A LAMP2 CYSLTR1 S100A1 C1orf54 LAMTOR3 LAT2 KATNA1 ATP6V1B2 STAB1 MTMR6 PTTG1 CD68 SUB1 TREM2 C19orf70"
"GSE17721_POLYIC_VS_PAM3CSK4_0.5H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 178"	" 21"	"2.792821e-02"	"1.344244e-01"	"LY96 MRPL30 MKKS NDUFB11 UXT RPL39 SARS PLAC8 HSCB TTYH1 B9D2 PRMT1 SNRPD3 MDH1 FLT4 SPAG7 NID1 LSG1 RBX1 GRAMD3 CUTC"
"GSE17721_POLYIC_VS_PAM3CSK4_0.5H_BMDM_DN"	"MSigDB_c7_all_v5"	"1200"	" 189"	" 12"	"7.580229e-01"	"9.366243e-01"	"PRDX6 DLG3 VPS35 SC5DL IREB2 PES1 FBXW11 TTC1 ERBB2IP DLD IL10RB CAMK2A"
"GSE17721_POLYIC_VS_PAM3CSK4_1H_BMDM_UP"	"MSigDB_c7_all_v5"	"1200"	" 183"	" 22"	"2.099102e-02"	"1.090535e-01"	"RAB14 FKBP7 EIF1AX ZMAT3 CCBL2 MRPL50 BTF3L4 COX19 NDUFA3 RPS11 EED RPS15A SLC25A4 CHCHD1 METTL6 NUDCD2 PHF23 PARL BDH1 FKBPL RBX1 MEA1"
