"PathwayName"	"DataBase"	"SignatureSize"	"PathwaySize"	"Overlap"	"Pvalue"	"Qvalue"	"OverlapGenes"
"GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH1_DN"	"MSigDB_c7_all_v5"	"1361"	" 185"	" 10"	"9.555534e-01"	"1.000000e+00"	"SDC4 UCHL1 GCN1L1 CHD4 ETNK1 KCNN4 HMBS IRF4 TFRC KHSRP"
"GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH1_UP"	"MSigDB_c7_all_v5"	"1361"	" 169"	" 24"	"1.038962e-02"	"1.005288e-01"	"RBM38 BEX4 LEF1 RNF38 BSDC1 KLF3 IQSEC1 NUMA1 IFITM1 ABCA7 DCUN1D2 TAF1C ATXN7 MMP8 RASA2 MSL1 ICAM2 RNF44 ZFP36L1 ANKH HLA-E CD248 KLF9 MGEA5"
"GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH1_DN"	"MSigDB_c7_all_v5"	"1361"	" 192"	"  5"	"9.997132e-01"	"1.000000e+00"	"SDC4 KNTC1 HMBS SLC35F2 CPOX"
"GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_UP"	"MSigDB_c7_all_v5"	"1361"	" 169"	" 29"	"2.799357e-04"	"9.361783e-03"	"PPP1R12B PPOX SAMHD1 S1PR1 IFI44 KLF3 ATP8A1 MN1 SUN1 ST3GAL5 IQSEC1 ARHGEF1 SIPA1L3 ZNF710 PAN2 CSGALNACT1 REC8 PARP6 PARP16 USP19 CEP68 OSBPL7 MSL1 TRIB2 ZFP36L1 ANKH KIAA0141 KLF9 MGEA5"
"GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_DN"	"MSigDB_c7_all_v5"	"1361"	" 188"	" 15"	"6.485520e-01"	"8.713805e-01"	"GALNT3 TP53BP1 SDC4 GCLM FAM3C DGUOK ITPR1 CCND2 ETNK1 SLC35F2 SEPT8 CANT1 TFRC NAPG MINPP1"
"GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH2_UP"	"MSigDB_c7_all_v5"	"1361"	" 174"	" 22"	"4.398212e-02"	"2.280140e-01"	"SAMHD1 RNF114 RBM38 BEX4 IFI44 GJB3 AHDC1 SUN1 ZXDC ISG20 NUMA1 TBXA2R CSGALNACT1 PTGER1 SLC25A37 PARP6 USP19 TRIB2 SNN CLCN2 CD248 KLF9"
"GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH2_DN"	"MSigDB_c7_all_v5"	"1361"	" 181"	" 13"	"7.759538e-01"	"9.417625e-01"	"GALNT3 SDC4 GFI1 ZCCHC8 KNTC1 ITPR1 ETNK1 SEPT8 APOBEC3B TFRC CPOX FADS2 MINPP1"
"GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_UP"	"MSigDB_c7_all_v5"	"1361"	" 168"	" 24"	"9.661717e-03"	"9.598979e-02"	"MAN1B1 ZER1 LCN2 VPS39 BSDC1 MKRN1 IRF3 NUMA1 GCC2 PCNT PAN2 PARP6 UBA7 LTF ANGPT1 ST6GAL1 HSPBAP1 C2CD2 AKAP8L TRIM10 ATG2A KLF9 UBTD1 POLL"
"GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_DN"	"MSigDB_c7_all_v5"	"1361"	" 186"	" 11"	"9.239412e-01"	"1.000000e+00"	"DPP4 BRCA2 MCM2 CCND2 RAD23A IFRD2 CDC25A MCM4 LTB CDK2AP2 PPRC1"
"GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_UP"	"MSigDB_c7_all_v5"	"1361"	" 160"	" 21"	"3.299639e-02"	"1.952034e-01"	"AMOT BSDC1 MKRN1 ZNF212 DFNA5 GLTSCR1 IRF3 SEZ6L2 PAN2 UBA7 HBQ1 RANBP17 ANGPT1 HSPBAP1 ZBTB20 AKAP8L TRIM10 ATG2A UBTD1 MGEA5 ABLIM1"
"GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_DN"	"MSigDB_c7_all_v5"	"1361"	" 187"	"  7"	"9.962007e-01"	"1.000000e+00"	"DPP4 MCM2 POLD1 MCM4 FANCE LTB CDK2AP2"
"GSE24026_PD1_LIGATION_VS_CTRL_IN_ACT_TCELL_LINE_UP"	"MSigDB_c7_all_v5"	"1361"	" 168"	" 14"	"5.704747e-01"	"8.178274e-01"	"STAT1 LAX1 UBE2L6 ITM2A DFNA5 CIC ISG20 CDKL1 IL7R CSAD HLA-E SLC14A1 PACS1 SLC18A2"
"GSE24026_PD1_LIGATION_VS_CTRL_IN_ACT_TCELL_LINE_DN"	"MSigDB_c7_all_v5"	"1361"	" 185"	" 21"	"1.173340e-01"	"3.859629e-01"	"DOLPP1 GPR125 SUN1 ADCK2 MCM2 TATDN2 ETNK1 POLD1 TCF3 LEMD3 EPS15L1 NCAPD3 PRDM10 HMBS HERC1 IP6K1 CDC25A MPRIP TRIM27 TRAF3 ZNF236"
"GSE24081_CONTROLLER_VS_PROGRESSOR_HIV_SPECIFIC_CD8_TCELL_UP"	"MSigDB_c7_all_v5"	"1361"	" 163"	" 12"	"7.312754e-01"	"9.215290e-01"	"RGS1 FCER1A FAM102A SPATA2 TAF9B SKI ABCB4 AQP1 KDM5A KIAA0226L IP6K1 SLC4A1"
"GSE24081_CONTROLLER_VS_PROGRESSOR_HIV_SPECIFIC_CD8_TCELL_DN"	"MSigDB_c7_all_v5"	"1361"	" 158"	" 16"	"2.695330e-01"	"5.727577e-01"	"STAT1 SLAMF7 UBE2L6 IFI44 CD38 UNG OAS3 VOPP1 PGLS NFAT5 XPO7 FXYD6 IKZF3 RSAD2 APOBEC3B TTC38"
"GSE24102_GRANULOCYSTIC_MDSC_VS_NEUTROPHIL_UP"	"MSigDB_c7_all_v5"	"1361"	" 179"	" 17"	"3.640197e-01"	"6.707212e-01"	"NDOR1 BRD3 PLCB2 PTGER3 TESK2 EPB41 PADI4 ASPRV1 IRF2BP1 RAB30 IFITM2 C11orf35 TOP2B ABCA13 C8orf82 CLEC16A BAIAP3"
"GSE24102_GRANULOCYSTIC_MDSC_VS_NEUTROPHIL_DN"	"MSigDB_c7_all_v5"	"1361"	" 182"	" 18"	"2.986979e-01"	"6.029125e-01"	"HS6ST1 OLFM1 TAF9B GNB4 MCOLN2 B3GALT6 DTX2 MDFIC TMEM176A HOXA3 EHD2 SYCP3 MFHAS1 IL27RA GCH1 ANKH HLA-DQA1 CD74"
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_UP"	"MSigDB_c7_all_v5"	"1361"	" 193"	" 29"	"2.558967e-03"	"3.984957e-02"	"IL18R1 IL18RAP MFSD6 RGS1 CD34 GFI1B FAM102A SAMHD1 CA2 S100A4 PTGER3 TDRD7 TAL1 ABCB4 ICA1 IRF5 PCYOX1 GP9 GATA2 KLRD1 TJP1 SWAP70 AQP9 CD7 PLXNB2 TNFSF14 SOCS5 ZNF521 AHNAK"
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_DN"	"MSigDB_c7_all_v5"	"1361"	" 187"	" 30"	"7.557659e-04"	"1.850115e-02"	"SLAMF1 SLAMF6 IL2RA DPP4 METTL8 RAG1 DENND2D MCOLN2 SIT1 PTPRF PITHD1 BST1 ATP8A1 GFI1 TMEM120B HIBADH ART4 SPIB IL17RB FBXL12 POU2AF1 SEMA7A ARPP21 RASL10A ENTPD5 IL7R CARD10 CDK2AP2 TMEM134 MS4A1"
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_UP"	"MSigDB_c7_all_v5"	"1361"	" 190"	" 27"	"7.349445e-03"	"7.989094e-02"	"RGS1 FAM129A CD34 EIF2AK4 CA2 S100A4 S100A6 PTGER3 ABCB4 HIP1R IRF5 GP9 GATA2 KLRD1 TJP1 KCTD14 CKAP4 PLXNC1 FAM65A LACTB AQP9 LTF MYCN PLXNB2 GLIS2 TNFSF14 CABLES1"
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_DN"	"MSigDB_c7_all_v5"	"1361"	" 191"	" 36"	"7.836981e-06"	"6.032996e-04"	"SLAMF6 IL2RA METTL8 RAG1 LEF1 SIT1 PTPRF PITHD1 ID3 BST1 ATP8A1 GFI1 TMEM120B HIBADH DGUOK ITPR2 SPINT2 SPIB SCML4 MBTPS1 NRP1 SLAIN1 FBXL12 SMARCA4 ETS1 ARPP21 HMP19 GALNT10 TRIM11 TMC6 ENTPD5 IL7R CARD10 MBP DNMBP ABLIM1"
"GSE24142_DN2_VS_DN3_THYMOCYTE_UP"	"MSigDB_c7_all_v5"	"1361"	" 190"	" 31"	"4.723121e-04"	"1.319886e-02"	"TMCC2 RGS1 FAM129A CD34 CPA3 S100A4 S100A6 PTGER3 MMS22L TAL1 HIP1R IRF5 DKKL1 KCTD14 FGF3 CKAP4 FAM65A IL17RB PARP16 LACTB AQP9 DHRS11 ITGA2B MYCN SCIN FUT8 PLXNB2 GLIS2 PIM1 CABLES1 FADS3"
"GSE24142_DN2_VS_DN3_THYMOCYTE_DN"	"MSigDB_c7_all_v5"	"1361"	" 193"	" 39"	"5.676266e-07"	"6.811519e-05"	"PCMTD1 TBC1D8 SLAMF6 NOTCH1 RAG1 LEF1 SIT1 PTPRF PADI4 BST1 GFI1 TMEM120B AHCYL2 KIAA1147 HIBADH EIF2AK3 ITPR1 ITPR2 SPIB MBTPS1 TAF1C SLAIN1 FBXL12 ARPP21 CCR9 HMP19 TRIM11 ORMDL3 TMC6 LYST IRF4 TRIB2 CARD10 ADCY6 DOPEY2 SATB1 MBP MINPP1 ABLIM1"
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_ADULT_UP"	"MSigDB_c7_all_v5"	"1361"	" 193"	" 24"	"4.543042e-02"	"2.310213e-01"	"IL18R1 IL18RAP MFSD6 RGS1 CD34 CA2 PEAR1 S100A4 FAM46C IFI44 TAL1 GP9 KLRD1 PLBD1 PLXNC1 ZFHX3 PARP6 RASA2 KIAA0947 MYCN ST6GAL1 ZBTB20 HLA-DQA1 HLA-DRB1"
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_ADULT_DN"	"MSigDB_c7_all_v5"	"1361"	" 187"	" 29"	"1.557345e-03"	"3.001874e-02"	"SLAMF1 SLAMF6 IL2RA RAG1 SMOX GATA1 CPA3 LEF1 SIT1 EPB41L4B PTPRF PITHD1 ATP8A1 PTPN13 TMEM120B HIBADH ART4 ITPR2 IL17RB FBXL12 ACP5 ARPP21 PPAP2A ENTPD5 IL7R LY6D CARD10 CD96 MS4A1"
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_ADULT_UP"	"MSigDB_c7_all_v5"	"1361"	" 190"	" 33"	"9.655729e-05"	"4.634750e-03"	"IL18R1 FAM107B FAM102A TP53BP1 GNB4 GON4L S100A4 S100A6 FAM46C TAL1 GIMAP6 ST3GAL5 RAB43 KLRD1 PLBD1 PLAUR DKKL1 CCDC28A ARHGEF18 MAST3 ZFHX3 AQP9 RASA2 LTF CEP68 RSAD2 GLIS2 ST6GAL1 HLA-DRB1 HLA-E HAAO CABLES1 GNA14"
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_ADULT_DN"	"MSigDB_c7_all_v5"	"1361"	" 186"	" 19"	"2.483627e-01"	"5.467552e-01"	"SLAMF1 SLAMF6 IL2RA RAG1 LEF1 SIT1 PTPRF PITHD1 ID3 BST1 ATP8A1 SMO HIBADH SLAIN1 ARPP21 GALNT10 ENTPD5 LIPG TMEM134"
"GSE24142_DN2_VS_DN3_THYMOCYTE_ADULT_UP"	"MSigDB_c7_all_v5"	"1361"	" 183"	" 28"	"2.231749e-03"	"3.603774e-02"	"IL18R1 RGS1 SMOX MORC4 S100A6 EPB41L4B TAL1 SLC6A9 WBP1 ART4 GRIK5 DKKL1 KCTD14 CTTN CCDC28A ARHGEF18 SCRG1 IL17RB BLK PDE4A PPAP2A SCIN PLEK2 SDC2 PLXNB2 PIM1 HAAO MC5R"
"GSE24142_DN2_VS_DN3_THYMOCYTE_ADULT_DN"	"MSigDB_c7_all_v5"	"1361"	" 185"	" 31"	"2.901152e-04"	"9.597324e-03"	"SLAMF6 RAG1 LEF1 SIT1 PTPRF ID3 DTX1 HIBADH EIF2AK3 ITPR2 SPIB UPB1 NRP1 SLAIN1 HERPUD2 HERC1 ARPP21 CCR9 HMP19 LYST KIAA0947 TRIB2 ZFP36L1 LY6D CARD10 NRIP1 PKD1 SATB1 DHX57 MBP ABLIM1"
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_FETAL_UP"	"MSigDB_c7_all_v5"	"1361"	" 187"	" 30"	"7.557659e-04"	"1.850115e-02"	"IL18R1 CD34 FAM102A SAMHD1 TGM2 BEX4 CA2 S1PR1 ST6GALNAC3 TAL1 MPL ABCB4 ICA1 TSPAN33 TMEM176B PCYOX1 KLRD1 KCTD14 PLXNC1 KLF1 AQP9 CCR9 ALOX15 CD7 MYCN PLXNB2 ST6GAL1 TNFSF14 SOCS5 EHBP1L1"
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_FETAL_DN"	"MSigDB_c7_all_v5"	"1361"	" 180"	" 25"	"1.223888e-02"	"1.087901e-01"	"IL2RA GALNT3 METTL8 S100A9 DENND2D MCOLN2 AHDC1 PITHD1 KRTCAP3 PTPN13 TMEM120B SPINT2 SPIB POLD1 GCH1 REC8 FBXL12 POU2AF1 PARP16 RASL10A YBX2 SLC2A4 PPAP2A TMEM63B PEX6"
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_FETAL_UP"	"MSigDB_c7_all_v5"	"1361"	" 186"	" 21"	"1.222573e-01"	"3.931765e-01"	"IL18R1 S1PR1 KLF4 TESC TSPAN33 AQP1 RAB43 SWAP70 CKAP4 IKBIP FAM65A LTF ALOX15 EPDR1 PLXNB2 TBC1D24 LPIN2 SOCS5 EHBP1L1 FADS3 MARVELD1"
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_FETAL_DN"	"MSigDB_c7_all_v5"	"1361"	" 192"	" 34"	"5.189382e-05"	"2.913672e-03"	"STAT1 NOTCH1 METTL8 RAG1 LEF1 CDK5RAP2 HEYL ATP8A1 PTPN13 GFI1 TMEM120B HIBADH EIF2AK3 IL5RA SLC2A3 ITPR2 DEDD2 POLD1 SCML4 TBXA2R MBTPS1 REC8 TLE3 TMC6 ENTPD5 HDAC7 ADCY6 VEGFA PEX6 SATB1 EHD3 LIPG MBP DNMBP"
"GSE24142_DN2_VS_DN3_THYMOCYTE_FETAL_UP"	"MSigDB_c7_all_v5"	"1361"	" 193"	" 24"	"4.543042e-02"	"2.310213e-01"	"CD34 IRAK1 BEX4 MORC4 CPA3 PTGER3 EPB41L4B JAK1 TAL1 UCHL1 ICA1 RAB43 KCTD14 ADAM8 FGF3 CKAP4 IKBIP FAM65A PARP16 AQP9 F2R FUT8 PLXNB2 GLIS2"
"GSE24142_DN2_VS_DN3_THYMOCYTE_FETAL_DN"	"MSigDB_c7_all_v5"	"1361"	" 193"	" 35"	"2.451754e-05"	"1.500473e-03"	"SLAMF1 SLAMF6 STK39 SLC30A4 GATA1 CD2 DENND2D SIT1 CDK5RAP2 ID3 TPRG1L BST1 TMEM120B UBE2H RTKN IL5RA ITPR2 DEDD2 SPINT2 SPIB SCML4 TBXA2R KLF1 FBXL12 CCR9 ORMDL3 LGALS3BP CANT1 TRIB2 CARD10 ADCY6 ST6GAL1 DOPEY2 BAIAP3 LIPG"
"GSE24142_ADULT_VS_FETAL_EARLY_THYMIC_PROGENITOR_UP"	"MSigDB_c7_all_v5"	"1361"	" 185"	" 32"	"1.293785e-04"	"5.498585e-03"	"IL18R1 FAM102A SLC30A4 FGF13 CA2 GON4L IFI44 TP53INP1 CD72 INADL MDFIC MKRN1 GIMAP6 TMEM176B RMND5A PLBD1 EPS8L1 MAST3 IL27RA RASA2 ULK2 LYST ADCY6 ST6GAL1 ZBTB20 BRWD1 HLA-DRB1 GABBR1 SATB1 APCDD1 KLF9 LZTS2"
"GSE24142_ADULT_VS_FETAL_EARLY_THYMIC_PROGENITOR_DN"	"MSigDB_c7_all_v5"	"1361"	" 190"	" 20"	"2.041690e-01"	"4.987085e-01"	"PTPN14 RAG1 MACROD2 TGM2 GATA1 MORC4 S1PR1 PTPRF DTX1 AQP1 IL5RA CDR2 ACP5 SEPT8 ALOX15 ITGA2B EPDR1 F2R PPAP2A AK3"
"GSE24142_ADULT_VS_FETAL_DN2_THYMOCYTE_UP"	"MSigDB_c7_all_v5"	"1361"	" 189"	" 40"	"1.119862e-07"	"1.803568e-05"	"SLC30A4 SMOX FGF13 TP53INP1 EPB41L4B ID3 TPRG1L UCHL1 RASL11B MDFIC MKRN1 TMEM176B WBP1 ABTB1 ITPR2 RAB38 YPEL3 CCDC28A SCML4 ARHGEF18 CSGALNACT1 IL27RA BLK CYSLTR2 CCR9 PIPOX RSAD2 LY6D ADCY6 ST6GAL1 ZBTB20 CD96 TBC1D24 BAIAP3 GTPBP2 APCDD1 SLC14A1 KLF9 BLNK DNTT"
"GSE24142_ADULT_VS_FETAL_DN2_THYMOCYTE_DN"	"MSigDB_c7_all_v5"	"1361"	" 189"	" 20"	"1.974281e-01"	"4.876932e-01"	"SLC45A3 PTPN14 ZCCHC3 GATA1 BEX4 MORC4 KLF4 NKAIN1 PTPN13 IL5RA PLEKHA5 HOMER2 CDR2 ADAM8 CTTN SEPT8 EPDR1 PPAP2A MAPK13 SCD"
"GSE24142_ADULT_VS_FETAL_DN3_THYMOCYTE_UP"	"MSigDB_c7_all_v5"	"1361"	" 187"	" 30"	"7.557659e-04"	"1.850115e-02"	"SLC30A4 FGF13 IRAK1 GNB4 PRKACB TP53INP1 EPB41L4B INADL UCHL1 TESC CUX1 ICA1 MDFIC CNOT4 ZNF746 NT5C3 TET1 IL27RA UBA7 AZI2 PIPOX RSAD2 LY6D CD96 NRIP1 TAPBP LPIN2 EHD3 MAP4K3 MARVELD1"
"GSE24142_ADULT_VS_FETAL_DN3_THYMOCYTE_DN"	"MSigDB_c7_all_v5"	"1361"	" 191"	" 24"	"4.089502e-02"	"2.230638e-01"	"STAT1 SLC45A3 PTPN14 STK39 GATA1 BEX4 CD2 DENND2D CDK5RAP2 PTPN13 MXD1 IL5RA SLC2A3 SPIB TJP1 IGF1R SOX6 CTTN MFHAS1 SEPT4 PPAP2A TRIB2 HAAO LIPG"
"GSE24634_NAIVE_CD4_TCELL_VS_DAY3_IL4_CONV_TREG_UP"	"MSigDB_c7_all_v5"	"1361"	" 164"	" 21"	"4.184106e-02"	"2.229580e-01"	"FAIM3 OPTN ITM2A FAM46C S1PR1 LEF1 TMEM120B KBTBD2 PLEKHA5 CDR2 HIVEP2 GCC2 JMJD1C ARHGEF18 CSGALNACT1 PTGER1 ITGB7 TRIM10 KAT2B FBXW4 ABLIM1"
"GSE24634_NAIVE_CD4_TCELL_VS_DAY3_IL4_CONV_TREG_DN"	"MSigDB_c7_all_v5"	"1361"	" 187"	"  9"	"9.794709e-01"	"1.000000e+00"	"GCLM KNTC1 TMEM176B SPINT2 NCAPD3 SLC35F2 MCM4 HLA-DRB1 CD74"
"GSE24634_NAIVE_CD4_TCELL_VS_DAY5_IL4_CONV_TREG_UP"	"MSigDB_c7_all_v5"	"1361"	" 160"	" 27"	"5.575887e-04"	"1.490150e-02"	"NCOA2 FAM171A1 SAMHD1 P2RY10 FAM46C BACH2 RNF38 ATP8A1 KBTBD2 ISG20 CDR2 JMJD1C ABCA7 TMEM161A MAST3 PTGER1 ATXN7 PARP16 ULK2 SLC4A1 SNN ZBTB20 HLA-E TRIM10 CD248 PACS1 ABLIM1"
"GSE24634_NAIVE_CD4_TCELL_VS_DAY5_IL4_CONV_TREG_DN"	"MSigDB_c7_all_v5"	"1361"	" 194"	" 13"	"8.528725e-01"	"9.772664e-01"	"CD38 KNTC1 MPP6 ETNK1 BLVRB NCAPD3 ACADVL CNP PPAP2A FANCE KHSRP CD74 NAPG"
"GSE24634_NAIVE_CD4_TCELL_VS_DAY7_IL4_CONV_TREG_UP"	"MSigDB_c7_all_v5"	"1361"	" 175"	" 23"	"2.761803e-02"	"1.766169e-01"	"SAMHD1 FAM46C RNF38 SPEN SEMA4F CDR2 ANK3 ABCA7 SPPL2B KBTBD11 PTGER1 RFX1 ATXN7 PARP6 CEP68 MNT MSL1 POPDC2 ZBTB20 AKAP8L SATB1 ZNF516 FBXW4"
"GSE24634_NAIVE_CD4_TCELL_VS_DAY7_IL4_CONV_TREG_DN"	"MSigDB_c7_all_v5"	"1361"	" 190"	" 15"	"6.652869e-01"	"8.823396e-01"	"IL2RA CD2 IGSF3 GFI1 KNTC1 ITPR2 PDE4A ADAM19 ACADVL CNP PPAP2A FUT8 HLA-DRB1 SRF PPP4R1"
"GSE24634_NAIVE_CD4_TCELL_VS_DAY10_IL4_CONV_TREG_UP"	"MSigDB_c7_all_v5"	"1361"	" 160"	" 16"	"2.869680e-01"	"5.954380e-01"	"TSPAN6 EPHA1 IRF3 OMP TNNT3 KBTBD11 PTGER1 ARHGAP32 SEC14L2 ULK2 ACVRL1 CXADR CACNA1H TRIM10 ZNF516 CD248"
"GSE24634_NAIVE_CD4_TCELL_VS_DAY10_IL4_CONV_TREG_DN"	"MSigDB_c7_all_v5"	"1361"	" 188"	" 13"	"8.203117e-01"	"9.635908e-01"	"CD2 GCLM CD38 GFI1 TMEM176B ETNK1 MFHAS1 IL27RA PDE4A ACP5 CNP FANCE PPP4R1"
"GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_UP"	"MSigDB_c7_all_v5"	"1361"	" 179"	" 13"	"7.619891e-01"	"9.349185e-01"	"FCER1A MYBL2 UBAP2 KNTC1 NUP210 CCND2 PRKD2 NCAPD3 IFRD2 PPAP2A FUT8 VARS LTB"
"GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_DN"	"MSigDB_c7_all_v5"	"1361"	" 181"	" 20"	"1.477000e-01"	"4.347878e-01"	"SLAMF7 CAT TGM2 IFI44 TDRD7 TBC1D2 CD36 TMEM176B TMEM176A ST3GAL5 CREBL2 RAB38 RHOBTB1 NRP1 ACP5 IL7R SDC2 C2CD2 PLA2G7 CD74"
"GSE24634_TREG_VS_TCONV_POST_DAY5_IL4_CONVERSION_UP"	"MSigDB_c7_all_v5"	"1361"	" 187"	"  9"	"9.794709e-01"	"1.000000e+00"	"PPP1R16B MYBL2 KDM1A KNTC1 HEATR2 DGUOK NCAPD3 SLC35F2 CCDC88C"
"GSE24634_TREG_VS_TCONV_POST_DAY5_IL4_CONVERSION_DN"	"MSigDB_c7_all_v5"	"1361"	" 171"	" 15"	"4.921757e-01"	"7.675157e-01"	"RGL1 CYBB TSPAN6 S100A8 BACH2 TMEM176A ST3GAL5 CKAP4 ACP5 HERC1 ZMIZ2 MGAT1 PLXNB2 HLA-E PACS1"
"GSE24634_TREG_VS_TCONV_POST_DAY7_IL4_CONVERSION_UP"	"MSigDB_c7_all_v5"	"1361"	" 178"	" 16"	"4.546298e-01"	"7.389017e-01"	"IL18R1 IL2RA PPP1R16B MYBL2 ITM2A PDZK1IP1 CD38 KNTC1 AGK MCM2 ITPR2 SLC35F2 IRF4 PPAP2A FUT8 MCM4"
"GSE24634_TREG_VS_TCONV_POST_DAY7_IL4_CONVERSION_DN"	"MSigDB_c7_all_v5"	"1361"	" 180"	" 18"	"2.820656e-01"	"5.886587e-01"	"RGL1 MMP9 CYBB BEX4 CA2 CUX1 TMEM176B ST3GAL5 PLBD1 PLAUR CKAP4 NRP1 ACP5 MNT MSL1 PLA2G7 BLNK SCD"
"GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_UP"	"MSigDB_c7_all_v5"	"1361"	" 186"	" 22"	"8.063276e-02"	"3.113391e-01"	"IL18R1 FAM129A SLAMF1 OPTN IL2RA STK39 SLC43A1 RBM38 P2RY10 CD38 GFI1 KNTC1 MCM2 EPS8L2 GCH1 RNF44 FUT8 ARG2 APOBEC3B MAPK11 KAT2B EHD1"
"GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_DN"	"MSigDB_c7_all_v5"	"1361"	" 180"	" 17"	"3.731257e-01"	"6.822615e-01"	"RGL1 LAMC1 QSOX1 CAT TAF4 CA2 S100A8 S100A9 FGR ABCB4 TMEM176B PLBD1 BLVRB NRP1 AQP9 INHBA SCD"
"GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_UP"	"MSigDB_c7_all_v5"	"1361"	" 188"	" 12"	"8.835266e-01"	"9.914160e-01"	"F5 SLAMF1 DPP4 STK39 HEATR2 MFHAS1 NCAPD3 IRF4 PPAP2A FUT8 FANCE LTB"
"GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_DN"	"MSigDB_c7_all_v5"	"1361"	" 170"	" 21"	"5.818985e-02"	"2.620470e-01"	"RGL1 CAT THBS1 SAMHD1 CYBB S100A8 RUNX1T1 FGR TNFRSF14 SNCA CREBL2 SPINT2 KBTBD11 NRP1 RNASE6 RB1 PARP6 IKZF3 LGALS3BP FBXW4 ABLIM1"
"GSE24634_TEFF_VS_TCONV_DAY5_IN_CULTURE_UP"	"MSigDB_c7_all_v5"	"1361"	" 190"	" 10"	"9.647238e-01"	"1.000000e+00"	"SLAMF1 STK39 MYBL2 KDM1A GPR125 CDK2AP1 MCM2 NCAPD3 MZB1 NAPG"
"GSE24634_TEFF_VS_TCONV_DAY5_IN_CULTURE_DN"	"MSigDB_c7_all_v5"	"1361"	" 158"	" 29"	"8.075814e-05"	"4.051146e-03"	"FAIM3 LAX1 FAM171A1 MAN1B1 RNF114 LEF1 IFI44 OAS3 EPHA1 C2orf42 SPINT2 IFITM2 HIVEP2 ANK3 ABCA7 CKAP4 PAN2 MAST3 PARP6 HERC1 ACAP1 ICAM2 ENGASE GP5 TAPBP PTPRCAP KLF9 NFKB2 ABLIM1"
"GSE24634_TEFF_VS_TCONV_DAY7_IN_CULTURE_UP"	"MSigDB_c7_all_v5"	"1361"	" 181"	" 15"	"5.868433e-01"	"8.277209e-01"	"SLAMF1 STK39 PPP1R16B CD2 CD38 KNTC1 MCM2 CDR2 TIMELESS MYH10 LRRN3 FUT8 MCM4 CD96 POLA2"
"GSE24634_TEFF_VS_TCONV_DAY7_IN_CULTURE_DN"	"MSigDB_c7_all_v5"	"1361"	" 175"	" 18"	"2.420197e-01"	"5.442441e-01"	"QSOX1 GPC4 IFI44 FGR UCHL1 ZXDC NRIP3 CKAP4 NR3C2 NRP1 RNASE6 FAM160B2 ACP5 VPRBP PLXNB2 HSPBAP1 HLA-DRB1 PLA2G7"
"GSE24634_TEFF_VS_TCONV_DAY10_IN_CULTURE_UP"	"MSigDB_c7_all_v5"	"1361"	" 179"	" 14"	"6.699555e-01"	"8.847923e-01"	"F5 DPP4 METTL8 ITM2A EGFL6 TOX C1orf216 GPR183 POU2AF1 CDC25A ADAM19 IRF4 ARG2 APOBEC3B"
"GSE24634_TEFF_VS_TCONV_DAY10_IN_CULTURE_DN"	"MSigDB_c7_all_v5"	"1361"	" 182"	" 13"	"7.827201e-01"	"9.462217e-01"	"S100A8 S100A9 MOB3B ST3GAL5 PLBD1 BLVRB CTTN HMG20B NRP1 CLDN7 IL7R FPR2 CLCF1"
